word_en,word_zh,feature_zh,has_feature
robot,機器人,可以製成繭或從繭中出來,0
robot,機器人,有皮毛,0
rock,岩石,可以坐在上面,1
rock,岩石,可以扔,1
rock,岩石,常見的,1
rock,岩石,在花園裡發現,1
rock,岩石,在外面發現或使用,1
rock,岩石,硬的,1
rock,岩石,形狀不同,1
rock,岩石,大小不同,1
rock,岩石,在沙漠中發現,1
rock,岩石,可以站在上面,1
rock,岩石,在農場裡發現,1
rock,岩石,柔軟的,0
rock,岩石,有葉子,0
rock,岩石,生長在灌木叢上,0
rock,岩石,有籽,0
rock,岩石,有氣味,0
rock,岩石,有一個球莖,0
rock,岩石,美味的,0
rock,岩石,製成果汁,0
rock,岩石,存放在冰箱裡,0
rock,岩石,會變爛的,0
rock,岩石,活的,0
rock,岩石,可食用的,0
rock,岩石,在地下發現,1
rocket,火箭,使用起來昂貴的,1
rocket,火箭,大聲的,1
rocket,火箭,在太空中使用,1
rocket,火箭,用來長途旅行,1
rocket,火箭,需要燃料,1
rocket,火箭,可以飛,1
rocket,火箭,有操控裝置,1
rocket,火箭,一種交通工具,0
rocket,火箭,一架飛機,1
rocket,火箭,快速的,1
rocket,火箭,大尺寸的,1
rocket,火箭,金屬製成,1
rocket,火箭,慢的,0
rocket,火箭,用於一項運動,0
rocket,火箭,用於水上,0
rocket,火箭,木質的,0
rocket,火箭,有費用,0
rocket,火箭,可以刺穿,0
rocket,火箭,有牙齒,0
rocket,火箭,可以放在口袋裡,0
rocket,火箭,與收穫有關,0
rocket,火箭,放在壁櫥裡,0
rocket,火箭,收集廢物,0
rocket,火箭,用來報時,0
rocking chair,搖椅,購買價格適中的,1
rocking chair,搖椅,由所有者使用,1
rocking chair,搖椅,搖動的,1
rocking chair,搖椅,用於坐,1
rocking chair,搖椅,家具,1
rocking chair,搖椅,大尺寸的,1
rocking chair,搖椅,木質的,1
rocking chair,搖椅,在二手商店購買,1
rocking chair,搖椅,搬家時被帶走的,1
rocking chair,搖椅,強壯的,1
rocking chair,搖椅,縫製的,0
rocking chair,搖椅,收集廢物,0
rocking chair,搖椅,有一個或多個手柄,0
rocking chair,搖椅,有操控裝置,0
rocking chair,搖椅,包含玻璃,0
rocking chair,搖椅,放在牆上,0
rocking chair,搖椅,可以容納液體,0
rocking chair,搖椅,有尖頭,0
rocking chair,搖椅,可以飛,0
rocking chair,搖椅,可以放在口袋裡,0
roller skate,溜冰鞋,購買的,1
roller skate,溜冰鞋,用腳控制,1
roller skate,溜冰鞋,用於運送人,1
roller skate,溜冰鞋,需要頭盔,1
roller skate,溜冰鞋,移動,1
roller skate,溜冰鞋,可以比賽,1
roller skate,溜冰鞋,有一個或多個輪子,1
roller skate,溜冰鞋,在外面發現或使用,1
roller skate,溜冰鞋,穿在腳上,1
roller skate,溜冰鞋,重複使用,1
roller skate,溜冰鞋,用於娛樂,1
roller skate,溜冰鞋,孩子們使用的,1
roller skate,溜冰鞋,一個工具,0
roller skate,溜冰鞋,有一個或多個口袋,0
roller skate,溜冰鞋,雨天穿的,0
roller skate,溜冰鞋,遮蓋手臂或胸部,0
roller skate,溜冰鞋,有眼睛,0
roller skate,溜冰鞋,提供庇護,0
roller skate,溜冰鞋,戴在頭上,0
roller skate,溜冰鞋,一個容器,0
roller skate,溜冰鞋,可以放在口袋裡,0
roller skate,溜冰鞋,在浴室裡發現,0
roller skate,溜冰鞋,紙做的,0
roller skate,溜冰鞋,有層次的,0
rolling pin,擀麵杖,用手控制,1
rolling pin,擀麵杖,購買的,1
rolling pin,擀麵杖,有一個或多個手柄,1
rolling pin,擀麵杖,家居用品,1
rolling pin,擀麵杖,常見的,1
rolling pin,擀麵杖,木質的,1
rolling pin,擀麵杖,用來做餡餅,1
rolling pin,擀麵杖,被洗滌的,1
rolling pin,擀麵杖,圓形的,1
rolling pin,擀麵杖,重複使用,1
rolling pin,擀麵杖,需要功率才能運作,0
rolling pin,擀麵杖,專門為孩子們,0
rolling pin,擀麵杖,尖銳的,0
rolling pin,擀麵杖,運動相關,0
rolling pin,擀麵杖,危險的,0
rolling pin,擀麵杖,在臥室裡發現,0
rolling pin,擀麵杖,有一個或多個燈,0
rolling pin,擀麵杖,可以承受負荷,0
rolling pin,擀麵杖,開合,0
rolling pin,擀麵杖,提供庇護,0
rolling pin,擀麵杖,在廚房裡發現,1
rolling pin,擀麵杖,吹氣,0
roof,屋頂,保護層,1
roof,屋頂,在家庭裝修商店買的,1
roof,屋頂,常見的,1
roof,屋頂,建築物的一部分,1
roof,屋頂,房子的一部分,1
roof,屋頂,在外面發現或使用,1
roof,屋頂,重複使用,1
roof,屋頂,提供庇護,1
roof,屋頂,在野外發現,0
roof,屋頂,搬家時被帶走的,0
roof,屋頂,開合,0
roof,屋頂,放在地板上,0
roof,屋頂,會摧毀建築物,0
roof,屋頂,可以坐在上面,1
roof,屋頂,會發出聲音,0
roof,屋頂,需要功率才能運作,0
rooster,公雞,男性,1
rooster,公雞,會走路,1
rooster,公雞,吃昆蟲,1
rooster,公雞,有喙,1
rooster,公雞,有羽毛,1
rooster,公雞,有兩條腿,1
rooster,公雞,一隻鳥,1
rooster,公雞,一種動​​物,1
rooster,公雞,在農場裡發現,1
rooster,公雞,住在農場裡,1
rooster,公雞,會發出聲音,1
rooster,公雞,有身體,1
rooster,公雞,危險的,0
rooster,公雞,強大的,0
rooster,公雞,可以騎,0
rooster,公雞,可以有條紋,0
rooster,公雞,在沙漠中發現,0
rooster,公雞,馴養的,1
rooster,公雞,可能有毒,0
rooster,公雞,一個人,0
rooster,公雞,身體的一部分,0
rooster,公雞,有一個角,0
rooster,公雞,有皮毛,0
rooster,公雞,可以吃人,0
rope,繩,在家庭裝修商店買的,1
rope,繩,常見的,1
rope,繩,在動作片中發現,1
rope,繩,在車庫裡發現,1
rope,繩,強壯的,1
rope,繩,長的,1
rope,繩,有一個或多個口袋,0
rope,繩,一棟建築,0
rope,繩,可以騎,0
rope,繩,有一個或多個輪子,0
rope,繩,可以刺穿,0
rope,繩,需要功率才能運作,0
rope,繩,可以綁,1
rope,繩,由科學家使用,0
rose,玫瑰,購買的,1
rose,玫瑰,生長在灌木叢上,1
rose,玫瑰,有莖,1
rose,玫瑰,一種植物,1
rose,玫瑰,活的,1
rose,玫瑰,象徵性的,1
rose,玫瑰,在花園裡發現,1
rose,玫瑰,在雜貨店買的,1
rose,玫瑰,裝飾性的,1
rose,玫瑰,外部尖的,1
rose,玫瑰,採摘的,1
rose,玫瑰,紅色,1
rose,玫瑰,可以點燃,0
rose,玫瑰,有一個核心,0
rose,玫瑰,會發出聲音,0
rose,玫瑰,在沙漠中發現,0
rose,玫瑰,大尺寸的,0
rose,玫瑰,有胳膊,0
rose,玫瑰,用錫罐出售,0
rose,玫瑰,多汁的,0
rose,玫瑰,可食用的,0
rose,玫瑰,存放在食品櫃裡,0
rose,玫瑰,有肉或果肉,0
rose,玫瑰,調味料,0
rug,地毯,購買的,1
rug,地毯,可以站在上面,1
rug,地毯,裝飾配件,1
rug,地毯,家居用品,1
rug,地毯,覆蓋地板,1
rug,地毯,找到一個客廳,1
rug,地毯,形狀不同,1
rug,地毯,大小不同,1
rug,地毯,羊毛製成,1
rug,地毯,放在地板上,1
rug,地毯,有設計,1
rug,地毯,在室內設計師的範圍內,1
rug,地毯,包含玻璃,0
rug,地毯,開合,0
rug,地毯,用於存儲或收納東西,0
rug,地毯,有四條腿,0
rug,地毯,在照明,0
rug,地毯,會發出聲音,0
rug,地毯,塑料製成,0
rug,地毯,尖銳的,0
rug,地毯,木質的,0
rug,地毯,危險的,0
rug,地毯,可以放在口袋裡,0
rug,地毯,有一個或多個手柄,0
ruler,尺子,購買的,1
ruler,尺子,家居用品,1
ruler,尺子,常見的,1
ruler,尺子,塑料製成,1
ruler,尺子,重複使用,1
ruler,尺子,長的,1
ruler,尺子,大聲的,0
ruler,尺子,裝飾配件,0
ruler,尺子,武器,0
ruler,尺子,重的,0
ruler,尺子,需要功率才能運作,0
ruler,尺子,有操控裝置,0
ruler,尺子,用來測量,1
ruler,尺子,在車間裡發現,1
ruler,尺子,在車輛上發現,0
ruler,尺子,裝相機的,0
rutabaga,大頭菜,可以被煮的,1
rutabaga,大頭菜,可以生吃,1
rutabaga,大頭菜,紫色,1
rutabaga,大頭菜,在溫室裡生長,1
rutabaga,大頭菜,一種植物,0
rutabaga,大頭菜,硬的,1
rutabaga,大頭菜,一種蔬菜,1
rutabaga,大頭菜,在雜貨店買的,1
rutabaga,大頭菜,在花園裡發現,1
rutabaga,大頭菜,採摘的,1
rutabaga,大頭菜,有營養的,1
rutabaga,大頭菜,植物的根,1
rutabaga,大頭菜,調味料,0
rutabaga,大頭菜,有肉或果肉,1
rutabaga,大頭菜,當甜點吃,0
rutabaga,大頭菜,有腿,0
rutabaga,大頭菜,活的,0
rutabaga,大頭菜,一種動​​物,0
rutabaga,大頭菜,生活在水附近,0
rutabaga,大頭菜,一種堅果,0
rutabaga,大頭菜,有眼睛,0
rutabaga,大頭菜,在樹上發現,0
rutabaga,大頭菜,有設計,0
rutabaga,大頭菜,提供庇護,0
safe,保險箱,有一個或多個門,1
safe,保險箱,由所有者使用,1
safe,保險箱,有一個或多個鉸鏈,1
safe,保險箱,在室內發現或使用,1
safe,保險箱,重的,1
safe,保險箱,金屬製成,1
safe,保險箱,強壯的,1
safe,保險箱,有人搬家時帶走,1
safe,保險箱,用於存儲或收納東西,1
safe,保險箱,購買價格適中的,1
safe,保險箱,有接縫,0
safe,保險箱,孩子們使用的,0
safe,保險箱,包含玻璃,0
safe,保險箱,裝飾配件,0
safe,保險箱,武器,0
safe,保險箱,在陸地上使用,1
safe,保險箱,可以騎,0
safe,保險箱,皮革製成,0
safe,保險箱,有一個或多個燈,0
safe,保險箱,鎖住的,1
safe,保險箱,安全的,1
safe,保險箱,撲滅大火,0
safe,保險箱,搖動的,0
safe,保險箱,射擊的,0
safety pin,別針,用手控制,1
safety pin,別針,用於織物上,1
safety pin,別針,小的,1
safety pin,別針,可以刺穿,1
safety pin,別針,有尖頭,0
safety pin,別針,家居用品,1
safety pin,別針,尖銳的,1
safety pin,別針,金屬製成,1
safety pin,別針,把東西裝在一起,1
safety pin,別針,輕巧的,1
safety pin,別針,強大的,0
safety pin,別針,需要功率才能運作,0
safety pin,別針,在照明,0
safety pin,別針,有牙齒,0
safety pin,別針,一個洗漱用品,0
safety pin,別針,大尺寸的,0
safety pin,別針,有接縫,0
safety pin,別針,價格昂貴的,0
safety pin,別針,有按鈕,0
safety pin,別針,調味料,0
sailboat,帆船,同時被幾個人使用,1
sailboat,帆船,用於娛樂,1
sailboat,帆船,用於水上,1
sailboat,帆船,可以載客,1
sailboat,帆船,價格昂貴的,1
sailboat,帆船,有舵,1
sailboat,帆船,有一個或多個座位,1
sailboat,帆船,一種交通工具,1
sailboat,帆船,重複使用,1
sailboat,帆船,慢的,1
sailboat,帆船,在溫暖的天氣中使用,1
sailboat,帆船,運輸某物或某人,1
sailboat,帆船,一個工具,0
sailboat,帆船,有一個或多個輪子,0
sailboat,帆船,武器,0
sailboat,帆船,有踏板,0
sailboat,帆船,可以飛,0
sailboat,帆船,可以在軌道上旅行,0
sailboat,帆船,由蠟製成,0
sailboat,帆船,在室內發現或使用,0
sailboat,帆船,可以瞄準目標,0
sailboat,帆船,一個容器,0
sailboat,帆船,用於睡眠,0
sailboat,帆船,在服裝店買的,0
sailor,水手,能夠聽見,1
sailor,水手,能看見,1
sailor,水手,機組人員,1
sailor,水手,在船上發現,1
sailor,水手,有身體,1
sailor,水手,一個人,1
sailor,水手,在水中或附近發現,1
sailor,水手,游泳,1
sailor,水手,在城市中發現,0
sailor,水手,需要頭盔,0
sailor,水手,寵物,0
sailor,水手,有鱗,0
sailor,水手,會結網,0
sailor,水手,有一條尾巴,0
sailor,水手,可能有毒,0
sailor,水手,身體的一部分,0
salt,鹽,價格便宜的,1
salt,鹽,可以用於其他目的,1
salt,鹽,調味料,1
salt,鹽,在雜貨店買的,1
salt,鹽,白色,1
salt,鹽,常見的,1
salt,鹽,可食用的,1
salt,鹽,在廚房裡發現,1
salt,鹽,美味的,1
salt,鹽,放在沙拉里,1
salt,鹽,存放在食品櫃裡,1
salt,鹽,一種堅果,0
salt,鹽,甜的,0
salt,鹽,會變爛的,0
salt,鹽,在樹上發現,0
salt,鹽,生長,0
salt,鹽,植物的果實,0
salt,鹽,有一個可去掉的果皮,0
salt,鹽,製成果汁,0
salt,鹽,植物的莖,0
salt,鹽,會熟的,0
salt,鹽,植物的球莖,0
sandwich,三明治,價格便宜的,1
sandwich,三明治,可口的,1
sandwich,三明治,新鮮著吃的,1
sandwich,三明治,常見的,1
sandwich,三明治,被運送的,1
sandwich,三明治,食物,1
sandwich,三明治,形狀不同,1
sandwich,三明治,有營養的,1
sandwich,三明治,放在沙拉里,0
sandwich,三明治,植物的果實,0
sandwich,三明治,植物的球莖,0
sandwich,三明治,採摘的,0
sandwich,三明治,植物的莖,0
sandwich,三明治,一種堅果,0
sandwich,三明治,當甜點吃,0
sandwich,三明治,生長,0
sandwich,三明治,有硬毛的,0
sandwich,三明治,用麵包製成,1
saw,鋸子,用手控制,1
saw,鋸子,購買的,1
saw,鋸子,可以切,1
saw,鋸子,一個工具,1
saw,鋸子,在家庭裝修商店買的,1
saw,鋸子,常見的,1
saw,鋸子,在車間裡發現,1
saw,鋸子,金屬製成,1
saw,鋸子,尖銳的,1
saw,鋸子,大小不同,1
saw,鋸子,在浴室裡發現,0
saw,鋸子,用來做餡餅,0
saw,鋸子,面料製成,0
saw,鋸子,有一個或多個鉸鏈,0
saw,鋸子,可以彈起,0
saw,鋸子,能跑,0
saw,鋸子,有踏板,0
saw,鋸子,有窗戶,0
saw,鋸子,在教堂裡發現,0
saw,鋸子,有設計,0
saw,鋸子,危險的,1
saw,鋸子,購買價格適中的,0
saw,鋸子,有長脖子,0
saw,鋸子,有胳膊,0
saxophone,薩克斯風,用手控制,1
saxophone,薩克斯風,大聲的,1
saxophone,薩克斯風,購買的,1
saxophone,薩克斯風,用於娛樂,1
saxophone,薩克斯風,會發出聲音,1
saxophone,薩克斯風,價格昂貴的,1
saxophone,薩克斯風,有按鈕,1
saxophone,薩克斯風,重複使用,1
saxophone,薩克斯風,閃亮的,1
saxophone,薩克斯風,可以閱讀,0
saxophone,薩克斯風,可以瞄準目標,0
saxophone,薩克斯風,面料製成,0
saxophone,薩克斯風,白色,0
saxophone,薩克斯風,運動相關,0
saxophone,薩克斯風,有窗戶,0
saxophone,薩克斯風,在動作片中發現,0
saxophone,薩克斯風,為了保護,0
saxophone,薩克斯風,由用戶操縱,0
saxophone,薩克斯風,總在家裡出現的,0
saxophone,薩克斯風,一種樂器,1
saxophone,薩克斯風,黃銅製成,1
saxophone,薩克斯風,有花邊,0
scale,天平,購買的,1
scale,天平,家居用品,1
scale,天平,常見的,1
scale,天平,在室內發現或使用,1
scale,天平,重複使用,1
scale,天平,放在地板上,1
scale,天平,木質的,0
scale,天平,象徵性的,0
scale,天平,有一個或多個手柄,0
scale,天平,在教堂裡發現,0
scale,天平,有螺旋槳,0
scale,天平,一棟建築,0
scale,天平,可以站在上面,1
scale,天平,價格便宜的,1
scale,天平,有按鈕,1
scale,天平,金屬製成,1
scale,天平,大小不同,1
scale,天平,在浴室裡發現,1
scale,天平,毛茸茸的,0
scale,天平,強大的,0
scale,天平,柔軟的,0
scale,天平,專門為孩子們,0
scale,天平,穿在身上,0
scale,天平,苦的,0
scallion,蔥,小的,1
scallion,蔥,可以生吃,1
scallion,蔥,在田裡生長,1
scallion,蔥,有莖,1
scallion,蔥,一種植物,1
scallion,蔥,一種蔬菜,1
scallion,蔥,在雜貨店買的,1
scallion,蔥,在花園裡發現,1
scallion,蔥,在廚房裡發現,1
scallion,蔥,綠色,1
scallion,蔥,有營養的,1
scallion,蔥,採摘的,1
scallion,蔥,調味料,1
scallion,蔥,用錫罐出售,0
scallion,蔥,圓形的,0
scallion,蔥,水果,0
scallion,蔥,有肉或果肉,0
scallion,蔥,在樹上發現,0
scallion,蔥,一種堅果,0
scallion,蔥,外部尖的,0
scallion,蔥,會發出聲音,0
scallion,蔥,住在籠子裡,0
scallion,蔥,下蛋,0
scallion,蔥,有胳膊,0
scarf,圍巾,購買的,1
scarf,圍巾,可以綁,1
scarf,圍巾,在雪中使用,1
scarf,圍巾,在天冷時穿的,1
scarf,圍巾,衣服,1
scarf,圍巾,在服裝店買的,1
scarf,圍巾,戴在脖子上,1
scarf,圍巾,面料製成,1
scarf,圍巾,重複使用,1
scarf,圍巾,縫製的,1
scarf,圍巾,柔軟的,1
scarf,圍巾,女人穿的,1
scarf,圍巾,係緊胯部,0
scarf,圍巾,有一個拉鍊,0
scarf,圍巾,戴在手上,0
scarf,圍巾,玻璃製成,0
scarf,圍巾,有一個或多個口袋,0
scarf,圍巾,一個玩具,0
scarf,圍巾,在廚房裡發現,0
scarf,圍巾,用於存儲或收納東西,0
scarf,圍巾,在家庭裝修商店買的,0
scarf,圍巾,用於清潔,0
scarf,圍巾,可以彈起,0
scarf,圍巾,用於一項運動,0
scissors,剪刀,用手控制,1
scissors,剪刀,購買的,1
scissors,剪刀,小的,1
scissors,剪刀,可以切,1
scissors,剪刀,金屬製成,1
scissors,剪刀,有刀片,1
scissors,剪刀,有一個或多個鉸鏈,1
scissors,剪刀,家居用品,1
scissors,剪刀,常見的,1
scissors,剪刀,開合,1
scissors,剪刀,在學校裡發現,1
scissors,剪刀,尖銳的,1
scissors,剪刀,有引擎或馬達,0
scissors,剪刀,用於睡眠,0
scissors,剪刀,木質的,0
scissors,剪刀,運動相關,0
scissors,剪刀,象徵性的,0
scissors,剪刀,在照明,0
scissors,剪刀,可以坐在上面,0
scissors,剪刀,有操控裝置,0
scissors,剪刀,提供庇護,0
scissors,剪刀,放在地板上,0
scissors,剪刀,裝飾配件,0
scissors,剪刀,可以容納液體,0
scorpion,蠍子,有八條腿,1
scorpion,蠍子,危險的,1
scorpion,蠍子,可能有毒,1
scorpion,蠍子,小的,1
scorpion,蠍子,移動,1
scorpion,蠍子,有爪子,1
scorpion,蠍子,有鱗,0
scorpion,蠍子,一個捕食者,1
scorpion,蠍子,在沙漠中發現,1
scorpion,蠍子,野生的,1
scorpion,蠍子,有一條尾巴,1
scorpion,蠍子,會走路,1
scorpion,蠍子,在城市中發現,0
scorpion,蠍子,可以騎,0
scorpion,蠍子,有皮毛,0
scorpion,蠍子,馴養的,0
scorpion,蠍子,友好的,0
scorpion,蠍子,大尺寸的,0
scorpion,蠍子,可以說話,0
scorpion,蠍子,有胳膊,0
scorpion,蠍子,有腳蹼,0
scorpion,蠍子,在天空中發現,0
scorpion,蠍子,大聲的,0
scorpion,蠍子,築巢,0
scraper,刮刀,用手控制,1
scraper,刮刀,用於建造,1
scraper,刮刀,購買的,1
scraper,刮刀,家居用品,1
scraper,刮刀,在車庫裡發現,1
scraper,刮刀,一個工具,1
scraper,刮刀,在家庭裝修商店買的,1
scraper,刮刀,在車間裡發現,1
scraper,刮刀,金屬製成,1
scraper,刮刀,用於去除油漆,1
scraper,刮刀,用於存儲或收納東西,0
scraper,刮刀,用腳控制,0
scraper,刮刀,可以容納液體,0
scraper,刮刀,一個玩具,0
scraper,刮刀,有一個或多個燈,0
scraper,刮刀,能跑,0
scraper,刮刀,包含玻璃,0
scraper,刮刀,一台機器,0
scraper,刮刀,有腿,0
scraper,刮刀,狩獵,0
screw,螺絲,用手控制,1
screw,螺絲,購買的,1
screw,螺絲,小的,1
screw,螺絲,可以放在口袋裡,1
screw,螺絲,會旋轉,1
screw,螺絲,家居用品,1
screw,螺絲,一個工具,1
screw,螺絲,在家庭裝修商店買的,1
screw,螺絲,常見的,1
screw,螺絲,在車間裡發現,1
screw,螺絲,金屬製成,1
screw,螺絲,強壯的,1
screw,螺絲,包含玻璃,0
screw,螺絲,需要功率才能運作,0
screw,螺絲,被洗滌的,0
screw,螺絲,為了孩子,0
screw,螺絲,一台機器,0
screw,螺絲,價格昂貴的,0
screw,螺絲,有踏板,0
screw,螺絲,重的,0
screw,螺絲,身體的一部分,0
screw,螺絲,運輸某物或某人,0
screw,螺絲,可以容納液體,0
screw,螺絲,有一個或多個鉸鏈,0
screwdriver,螺絲刀,用手控制,1
screwdriver,螺絲刀,購買的,1
screwdriver,螺絲刀,小的,1
screwdriver,螺絲刀,會旋轉,0
screwdriver,螺絲刀,家居用品,1
screwdriver,螺絲刀,一個工具,1
screwdriver,螺絲刀,在家庭裝修商店買的,1
screwdriver,螺絲刀,常見的,1
screwdriver,螺絲刀,在車間裡發現,1
screwdriver,螺絲刀,金屬製成,1
screwdriver,螺絲刀,重複使用,1
screwdriver,螺絲刀,用於擰緊,1
screwdriver,螺絲刀,重的,0
screwdriver,螺絲刀,包含玻璃,0
screwdriver,螺絲刀,有扣,0
screwdriver,螺絲刀,一個容器,0
screwdriver,螺絲刀,用於一項運動,0
screwdriver,螺絲刀,在戰爭中發現,0
screwdriver,螺絲刀,提供庇護,0
screwdriver,螺絲刀,可以騎,0
screwdriver,螺絲刀,有腿,0
screwdriver,螺絲刀,在野外發現,0
screwdriver,螺絲刀,有一個或多個輪子,0
screwdriver,螺絲刀,可食用的,0
seahorse,海馬,一種動​​物,1
seahorse,海馬,小的,1
seahorse,海馬,游泳,1
seahorse,海馬,在水下發現,1
seahorse,海馬,活的,1
seahorse,海馬,有彎曲的尾巴,1
seahorse,海馬,有身體,1
seahorse,海馬,移動,1
seahorse,海馬,有頭,1
seahorse,海馬,野生的,1
seahorse,海馬,在城市中發現,0
seahorse,海馬,可以吃人,0
seahorse,海馬,會走路,0
seahorse,海馬,可以坐在上面,0
seahorse,海馬,有皮毛,0
seahorse,海馬,生吃的,0
seahorse,海馬,在樹上發現,0
seahorse,海馬,有胳膊,0
seahorse,海馬,有兩條腿,0
seahorse,海馬,在天空中發現,0
seahorse,海馬,有眼睛,1
seahorse,海馬,生長,1
seahorse,海馬,有扣,0
seahorse,海馬,有莖,0
seal,海豹,一種動​​物,1
seal,海豹,哺乳動物,1
seal,海豹,吃魚,1
seal,海豹,游泳,1
seal,海豹,生活在水附近,1
seal,海豹,在寒冷的氣候中發現,1
seal,海豹,有鰭,1
seal,海豹,寵物,0
seal,海豹,有皮毛,1
seal,海豹,有四條腿,0
seal,海豹,可以載客,0
seal,海豹,築巢,0
seal,海豹,可以說話,0
seal,海豹,在教堂裡發現,0
seal,海豹,灰色,1
seal,海豹,在水下發現,1
seal,海豹,有一條尾巴,1
seal,海豹,有眼睛,1
seal,海豹,大尺寸的,1
seal,海豹,食肉的,1
seal,海豹,有踏板,0
seal,海豹,有白色的肉,0
seal,海豹,裝飾,0
seal,海豹,爬行動物,0
seaweed,海藻,在熱帶地區生長,0
seaweed,海藻,有葉子,1
seaweed,海藻,一種植物,1
seaweed,海藻,一種蔬菜,1
seaweed,海藻,在水下發現,1
seaweed,海藻,綠色,1
seaweed,海藻,有營養的,1
seaweed,海藻,存放在冰箱裡,0
seaweed,海藻,在野外發現,1
seaweed,海藻,可食用的,1
seaweed,海藻,當甜點吃,0
seaweed,海藻,水果,0
seaweed,海藻,有眼睛,0
seaweed,海藻,在沙漠中發現,0
seaweed,海藻,生長在灌木叢上,0
seaweed,海藻,提供庇護,0
seaweed,海藻,尖銳的,0
seaweed,海藻,有四條腿,0
seaweed,海藻,哺乳動物,0
seaweed,海藻,製成果醬,0
seesaw,蹺蹺板,在農村城市中發現,1
seesaw,蹺蹺板,使用起來便宜的,1
seesaw,蹺蹺板,同時被幾個人使用,1
seesaw,蹺蹺板,孩子們使用的,1
seesaw,蹺蹺板,用於娛樂,1
seesaw,蹺蹺板,在公園裡發現,1
seesaw,蹺蹺板,在外面發現或使用,1
seesaw,蹺蹺板,可以騎,1
seesaw,蹺蹺板,有一個或多個座位,1
seesaw,蹺蹺板,重複使用,1
seesaw,蹺蹺板,提供庇護,0
seesaw,蹺蹺板,需要功率才能運作,0
seesaw,蹺蹺板,塑料製成,0
seesaw,蹺蹺板,會摧毀建築物,0
seesaw,蹺蹺板,會旋轉,0
seesaw,蹺蹺板,總在家裡出現的,0
seesaw,蹺蹺板,可以容納液體,0
seesaw,蹺蹺板,運動相關,0
seesaw,蹺蹺板,尖銳的,0
seesaw,蹺蹺板,在辦公室裡發現,0
seesaw,蹺蹺板,需要平衡,1
seesaw,蹺蹺板,在鳥身上發現,0
semi/tractor-trailer,牽引拖車,有一個角,1
semi/tractor-trailer,牽引拖車,有剎車,1
semi/tractor-trailer,牽引拖車,大聲的,1
semi/tractor-trailer,牽引拖車,用來長途旅行,1
semi/tractor-trailer,牽引拖車,長的,1
semi/tractor-trailer,牽引拖車,可以承受負荷,1
semi/tractor-trailer,牽引拖車,可以旅行在路上,1
semi/tractor-trailer,牽引拖車,有一個或多個燈,1
semi/tractor-trailer,牽引拖車,有一個或多個輪子,1
semi/tractor-trailer,牽引拖車,一種交通工具,1
semi/tractor-trailer,牽引拖車,重的,1
semi/tractor-trailer,牽引拖車,大尺寸的,1
semi/tractor-trailer,牽引拖車,為了孩子,0
semi/tractor-trailer,牽引拖車,有螺旋槳,0
semi/tractor-trailer,牽引拖車,輕巧的,0
semi/tractor-trailer,牽引拖車,有一個大果核,0
semi/tractor-trailer,牽引拖車,可以飛,0
semi/tractor-trailer,牽引拖車,有翅膀,0
semi/tractor-trailer,牽引拖車,塑料製成,0
semi/tractor-trailer,牽引拖車,一種樂器,0
semi/tractor-trailer,牽引拖車,用來報時,0
semi/tractor-trailer,牽引拖車,用於一項運動,0
semi/tractor-trailer,牽引拖車,可以放在口袋裡,0
semi/tractor-trailer,牽引拖車,一個洗漱用品,0
shark,鯊魚,一種動​​物,1
shark,鯊魚,危險的,1
shark,鯊魚,可以吃人,1
shark,鯊魚,一個捕食者,1
shark,鯊魚,吃魚,1
shark,鯊魚,有牙齒,1
shark,鯊魚,快速的,1
shark,鯊魚,生活在水中或附近,1
shark,鯊魚,游泳,1
shark,鯊魚,食肉的,1
shark,鯊魚,有鰭,1
shark,鯊魚,在水下發現,1
shark,鯊魚,輕巧的,0
shark,鯊魚,毛茸茸的,0
shark,鯊魚,能跑,0
shark,鯊魚,吃種子或植物,0
shark,鯊魚,有一個角,0
shark,鯊魚,在籠子裡發現,0
shark,鯊魚,可以騎,0
shark,鯊魚,在車庫裡發現,0
shark,鯊魚,可以彈起,0
shark,鯊魚,會發出聲音,1
shark,鯊魚,有胳膊,0
shark,鯊魚,在學校裡發現,0
sheep,綿羊,一種動​​物,1
sheep,綿羊,哺乳動物,1
sheep,綿羊,在農場裡發現,1
sheep,綿羊,有四條腿,1
sheep,綿羊,毛茸茸的,1
sheep,綿羊,吃種子或植物,1
sheep,綿羊,會走路,1
sheep,綿羊,有一條尾巴,1
sheep,綿羊,住在農場裡,1
sheep,綿羊,活的,1
sheep,綿羊,有皮毛,1
sheep,綿羊,用來做棉花,1
sheep,綿羊,可以飛,0
sheep,綿羊,危險的,0
sheep,綿羊,爬行動物,0
sheep,綿羊,寵物,0
sheep,綿羊,有爪子,0
sheep,綿羊,可以有條紋,0
sheep,綿羊,生長在灌木叢上,0
sheep,綿羊,多彩的,0
sheep,綿羊,在教堂裡發現,0
sheep,綿羊,游泳,0
sheep,綿羊,閃亮的,0
sheep,綿羊,有鱗,0
shell,貝殼,小的,1
shell,貝殼,動物的一部分,1
shell,貝殼,在海洋中發現,1
shell,貝殼,被動物使用,1
shell,貝殼,為了保護,1
shell,貝殼,硬的,1
shell,貝殼,在水中或附近發現,1
shell,貝殼,有皮毛,0
shell,貝殼,用於一項運動,0
shell,貝殼,用來上下班,0
shell,貝殼,有腳蹼,0
shell,貝殼,可以承受負荷,0
shell,貝殼,可以騎,0
shell,貝殼,哺乳動物,0
